county_gid_3,county_name_3,prefecture_name_2,province_name_1,has_zone,n_zones,latitude_wgs84,longitude_wgs84,centroid_method,dist_to_coastal_port_km,nearest_coastal_port,dist_to_inland_port_km,nearest_inland_port,nightlights_2013,nightlights_2014,nightlights_2015,nightlights_2016,nightlights_2017,nightlights_2018,nightlights_2019,nightlights_2020,nightlights_2021,nightlights_2022,nightlights_2023,nightlights_2024,nightlights_pre_designation_year,nightlights_pre_designation,nightlights_post_designation_year,nightlights_post_designation,nightlights_change_post_minus_pre,纬度_WGS84,经度_WGS84,dist_to_coast_km,pop_density_at_point,pop_density_buffer_mean,pop_density_buffer_sum,built_1990_at_point,built_1990_buffer_mean,built_1990_buffer_sum,built_2000_at_point,built_2000_buffer_mean,built_2000_buffer_sum,built_2010_at_point,built_2010_buffer_mean,built_2010_buffer_sum,built_2015_at_point,built_2015_buffer_mean,built_2015_buffer_sum,built_2020_at_point,built_2020_buffer_mean,built_2020_buffer_sum,forest_treecover2000_buffer_mean,forest_loss_total_buffer_sum,forest_loss_pre_designation,forest_loss_post_designation,forest_loss_post_minus_pre
CHN.1.1.1_1,Anqing,Anqing,Anhui,1,3,30.599794388000102,117.14384950726762,representative_point,246.739,南京港,12.882,安庆港,0.2075166593283926,0.2118009836578366,0.3929494796125835,0.7420731861808653,1.2863037784741225,1.900864546387108,2.7355461914378907,2.729694237794765,3.460734487757151,3.364755471678325,3.410674131275466,3.3528648555710223,,,,,,30.599794388000102,117.14384950726762,293.57,,13.0227,20484.751,8754.0,6585.1346,684854.0,11061.0,9360.0096,973441.0,20458.0,15595.7404,1621957.0,26856.0,20068.7115,2087146.0,39047.0,28559.3173,2970169.0,0.2891,460.0,,,
CHN.1.1.2_1,Huaining,Anqing,Anhui,1,1,30.58969593100008,116.83690371074562,representative_point,268.797,南京港,21.989,安庆港,0.3810735482069198,0.3069232307065728,0.2774626117868509,0.2027268987536756,0.288020765405922,0.2831079805827859,0.3079998325302191,0.3564359596912552,0.3909276047847698,0.4336067196896749,0.4546526176146375,0.6378989554098213,,,,,,30.58969593100008,116.83690371074562,317.976,,8.9085,16284.6601,5194.0,8678.14,867814.0,10672.0,13044.9,1304490.0,18323.0,19378.08,1937808.0,22170.0,22853.28,2285328.0,25630.0,25794.73,2579473.0,10.9819,5081.0,,,
CHN.1.1.3_1,Qianshan,Anqing,Anhui,1,1,30.762935638500096,116.55512607029078,representative_point,278.053,南京港,54.733,安庆港,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147040945223199,0.0141694558651019,0.0066234969431791,0.0406590309885179,,,,,,30.762935638500096,116.55512607029078,330.623,,8.7084,12296.2036,0.0,1890.9223,194765.0,0.0,2499.7864,257478.0,0.0,4259.2621,438704.0,0.0,5144.4563,529879.0,0.0,5811.4563,598580.0,35.9526,7076.0,,,
CHN.1.1.4_1,Susong,Anqing,Anhui,1,1,30.10756015700005,116.29359573446948,representative_point,343.4,南京港,51.012,九江港,0.0130756871816885,0.0017348251024116,0.0,0.0045526725856897,0.011389815435366,0.0177608444264823,0.0218943477134598,0.0367997748311324,0.066218550256288,0.0788939573243227,0.0892116869912338,0.0825315409767961,,,,,,30.10756015700005,116.29359573446948,371.358,7.7374,7.9125,16798.1824,11581.0,6829.7327,689803.0,14546.0,8240.0693,832247.0,18914.0,11540.901,1165631.0,21513.0,13545.9802,1368144.0,24908.0,15911.7921,1607091.0,0.3258,1510.0,,,
CHN.1.1.5_1,Taihu,Anqing,Anhui,1,1,30.45393943800013,116.18187587049806,representative_point,327.131,南京港,82.686,九江港,0.0,0.0002406550151658,1.2609818221840927e-05,0.000122494769436,0.0005326804391507,0.0103083226904707,0.0343811581730706,0.0150581356110662,0.0381393255554863,0.0375296272683272,0.0848251007001836,0.1002719973024807,,,,,,30.45393943800013,116.18187587049806,378.862,,13.731,178.503,0.0,572.0194,58918.0,0.0,607.0291,62524.0,0.0,717.6408,73917.0,0.0,916.7282,94423.0,0.0,1802.7573,185684.0,32.1591,4041.0,,,
CHN.1.1.6_1,Tongcheng,Anqing,Anhui,1,1,30.96625900400008,116.8918539610138,representative_point,238.743,南京港,52.09,安庆港,0.229404915096345,0.1711152063987527,0.179337542106558,0.1720762462574566,0.3017697058271588,0.3337180204150164,0.3250175283503531,0.3350152486720428,0.4850097442498966,0.6231011467223999,0.8736882349878099,1.13688312210404,,,,,,30.96625900400008,116.8918539610138,291.522,9.3577,15.6411,31485.4757,8169.0,10934.71,1093471.0,10640.0,15771.79,1577179.0,17630.0,27671.02,2767102.0,20427.0,34609.38,3460938.0,22860.0,38673.52,3867352.0,1.4162,3044.0,,,
CHN.1.1.7_1,Wangjiang,Anqing,Anhui,1,1,30.236432076000057,116.68671562201034,representative_point,306.249,南京港,46.741,安庆港,0.0222456686638394,0.0057190236370119,0.0213130994889836,0.0286903923693886,0.0686032858387147,0.0582770566105753,0.0734021807753781,0.0704947957425111,0.0916782673674984,0.0989668491264785,0.1807698656768447,0.1527781642417184,,,,,,30.236432076000057,116.68671562201034,333.161,5.5066,5.1244,23377.7116,2974.0,11938.31,1193831.0,3030.0,13768.34,1376834.0,3734.0,19057.24,1905724.0,4247.0,21624.42,2162442.0,4659.0,22475.6,2247560.0,0.6214,805.0,,,
CHN.1.1.8_1,Yuexi,Anqing,Anhui,1,1,30.921834946000075,116.20159968605856,representative_point,297.461,南京港,92.848,安庆港,0.0139454966657802,0.0146524169393137,0.0082180145529555,0.0091716823238111,0.0379128400218235,0.0761099345278521,0.0569636416618988,0.0292725868648036,0.0708466797535196,0.063129774666013,0.091547092970092,0.0939506568252363,,,,,,30.921834946000075,116.20159968605856,352.769,,24.6567,5473.7831,492.0,955.8081,94625.0,496.0,1266.2121,125355.0,1961.0,1844.7475,182630.0,2553.0,2202.1616,218014.0,2573.0,2648.2121,262173.0,34.9705,3458.0,,,
CHN.1.1.9_1,Zongyang,Anqing,Anhui,1,1,30.855668068000057,117.41369806034804,representative_point,208.389,南京港,51.25,安庆港,0.0325311624291072,0.0078687176701774,0.0063805308473585,0.0003596743503835,0.0074654346266205,0.005623252891412,0.000886967925277,0.0314892909016556,0.1144307701949087,0.0836938627084954,0.0604664186506493,0.1525648003970612,,,,,,30.855668068000057,117.41369806034804,255.864,,11.5834,36557.3018,6454.0,9196.6238,928859.0,7512.0,12390.8515,1251476.0,9138.0,15226.1683,1537843.0,9895.0,16756.4257,1692399.0,9967.0,18224.495,1840674.0,3.9548,1237.0,,,
CHN.1.2.1_1,Bengbu,Bengbu,Anhui,1,3,32.92537879950012,117.37137724145096,representative_point,170.942,南京港,2.765,蚌埠港,20.57004956429516,21.571183863674257,23.22042284996904,24.062582280636093,23.99968517841719,24.77817237647908,24.002681248154463,23.560083418531345,24.77067245208267,25.973532834301828,21.265937222280336,23.83270450990811,,,,,,32.92537879950012,117.37137724145096,219.637,61.397,38.3114,362732.5184,51048.0,105872.0388,10904820.0,102064.0,131544.7184,13549106.0,267519.0,165609.6505,17057794.0,343577.0,185656.8738,19122658.0,347968.0,193726.5146,19953831.0,0.2079,750.0,,,
CHN.1.2.2_1,Guzhen,Bengbu,Anhui,1,1,33.25336074850014,117.3895554243736,representative_point,189.583,南京港,33.712,蚌埠港,0.2600729371581382,0.2253822112878372,0.322186024162602,0.2731341895228571,0.606998968215509,0.8297821390320895,0.9894446286013956,1.22864187014813,1.5014274763998134,1.4154563562136042,1.4478272015776943,1.5074374651249038,,,,,,33.25336074850014,117.3895554243736,232.683,,9.3099,30936.6451,6746.0,10499.3654,1091934.0,14825.0,15145.7212,1575155.0,17817.0,25994.5481,2703433.0,19011.0,33402.3558,3473845.0,19044.0,40446.5,4206436.0,0.2381,221.0,,,
CHN.1.2.3_1,Huaiyuan,Bengbu,Anhui,1,1,33.01528549250017,117.0670376392998,representative_point,200.777,南京港,28.931,蚌埠港,0.3096917468244625,0.3068540820932677,0.3254553568907496,0.3015939779271269,0.5311472858820528,0.5407136052759006,0.5294145811710099,0.5027193930345654,0.511238372170507,0.5315327770109527,0.6303493164462326,0.6378497428383688,,,,,,33.01528549250017,117.0670376392998,249.742,6.6992,7.254,75289.5654,1244.0,11980.2524,1233966.0,1461.0,16783.4951,1728700.0,1744.0,21376.932,2201824.0,4097.0,24430.6602,2516358.0,15475.0,29738.2913,3063044.0,0.2671,201.0,,,
CHN.1.2.4_1,Wuhe,Bengbu,Anhui,1,1,33.13092422600013,117.8002971434373,representative_point,151.713,南京港,45.2,蚌埠港,0.3175783283137308,0.3240951467588018,0.5161880570408132,0.3466081579627478,0.5214383840702507,0.606019046789539,0.8561455471518928,1.0877651820727523,1.0343077468304438,0.8556287516109269,1.005064836665669,1.2450799748687735,,,,,,33.13092422600013,117.8002971434373,190.45,5.8353,8.3445,46320.4296,13513.0,11974.9612,1233421.0,21477.0,18171.068,1871620.0,26023.0,25355.8738,2611655.0,27875.0,29922.7864,3082047.0,28056.0,33842.8641,3485815.0,0.2647,200.0,,,
CHN.1.3.1_1,Boxian,Bozhou,Anhui,1,2,33.746271133000135,115.81908263985704,representative_point,341.502,南京港,138.614,徐州港,0.3531028126921092,1.0225272891596808,1.1523157473867185,1.7900830975049005,2.268012426840908,3.0679459118970542,3.626651698893279,3.7335666729851775,4.245699846230285,4.127166979405875,3.743161649000523,3.748654640327647,,,,,,33.746271133000135,115.81908263985704,328.925,,10.8041,35707.6648,549.0,4447.66,444766.0,554.0,9280.7,928070.0,839.0,15429.0,1542900.0,8326.0,22020.69,2202069.0,47200.0,41767.03,4176703.0,0.2879,4926.0,,,
CHN.1.3.2_1,Guoyang,Bozhou,Anhui,1,1,33.57526016250006,116.2649288889232,representative_point,296.217,南京港,114.427,徐州港,0.5857300866642534,0.5770861682087565,0.5095832203048916,0.4494152836458784,0.572768584584913,0.6166799506235644,0.5718368448391488,0.5995119266956896,0.6375016017926903,0.7254400746506191,0.8185564719016003,0.8425345415220643,,,,,,33.57526016250006,116.2649288889232,298.241,,8.7042,34807.9215,0.0,9039.5922,931078.0,3508.0,21370.4272,2201154.0,11776.0,32493.2233,3346802.0,15843.0,38808.2233,3997247.0,17723.0,43169.3883,4446447.0,0.1093,27.0,,,
CHN.1.3.3_1,Lixin,Bozhou,Anhui,1,1,33.12321853600008,116.09545632605536,representative_point,288.822,南京港,120.296,蚌埠港,0.0633632667527741,0.057880136105822,0.0890399639440651,0.0860485296797201,0.2275839014858731,0.2395172499122912,0.2154935002603887,0.2100637104050163,0.3196811877541782,0.3925043635113279,0.4925448452308861,0.5935599141492691,,,,,,33.12321853600008,116.09545632605536,336.576,,6.5366,30963.7614,3853.0,9907.1717,980810.0,6949.0,15931.5152,1577220.0,15277.0,24267.7172,2402504.0,19318.0,29520.3838,2922518.0,22060.0,35047.2929,3469682.0,0.3666,669.0,,,
CHN.1.3.4_1,Mengcheng,Bozhou,Anhui,1,1,33.205631256500084,116.62995516222873,representative_point,246.709,南京港,74.404,蚌埠港,0.911167661059749,1.122326716531202,1.3016590419023182,1.0679587417557823,1.35568938817787,1.3938996173151477,1.587183374456914,1.930357304484132,1.5740826013737188,1.1394323982489445,1.3512572829236222,1.5200774338497731,,,,,,33.205631256500084,116.62995516222873,290.212,,8.3463,44944.5981,9308.0,4459.4742,432569.0,42782.0,12342.7526,1197247.0,68088.0,23517.8351,2281230.0,79384.0,31101.0928,3016806.0,84381.0,40478.3505,3926400.0,0.4405,683.0,,,
CHN.1.4.1_1,Chao,Chaohu,Anhui,1,2,31.64433670050008,117.71809018984652,representative_point,132.355,南京港,40.447,合肥港,0.2066728106853993,0.1544761542742602,0.1600351184323463,0.1631423262234407,0.2573765478753533,0.2686574148475267,0.2260255200880362,0.216537151269087,0.2974810369459825,0.3639135630249837,0.3711053648871347,0.4296217072039341,,,,,,31.64433670050008,117.71809018984652,188.77,,6.4106,24924.5214,0.0,11165.45,1116545.0,0.0,12967.76,1296776.0,0.0,16217.54,1621754.0,0.0,17909.98,1790998.0,0.0,18689.87,1868987.0,0.0467,277.0,,,
CHN.1.4.2_1,Hanshan,Chaohu,Anhui,1,1,31.65121936850005,118.0508854922598,representative_point,104.8,南京港,43.198,马鞍山港,0.3406607579413606,0.422540033244803,0.4483014881228915,0.4629633632489517,0.659570338795448,0.5924257627260358,0.592963311146125,0.6472503472856007,0.6902861192317182,0.8508800992471729,1.3507245757828474,1.7630150069363868,,,,,,31.65121936850005,118.0508854922598,159.033,,5.6248,13015.8669,1262.0,9013.4898,883322.0,1268.0,10343.8878,1013701.0,1479.0,13892.1531,1361431.0,1651.0,16038.8469,1571807.0,2383.0,18544.9184,1817402.0,13.8855,13444.0,,,
CHN.1.4.3_1,He,Chaohu,Anhui,1,2,31.715042115000045,118.3078462987134,representative_point,81.094,南京港,18.214,马鞍山港,1.6215184620621212,1.831687280568523,3.4519615983258176,3.443569266736405,3.5171486165404606,3.7217843001745257,3.4579942220445687,3.014525848263802,3.0501310880783983,3.112759400564208,4.246217910860347,4.131354851955712,,,,,,31.715042115000045,118.3078462987134,133.856,5.2842,11.4429,78108.931,31580.0,31309.125,3256149.0,32659.0,42767.3942,4447809.0,36914.0,53381.0192,5551626.0,38630.0,59707.4231,6209572.0,39031.0,64842.5865,6743629.0,0.2228,153.0,,,
CHN.1.4.4_1,Lujiang,Chaohu,Anhui,1,1,31.268062592500087,117.30395190633158,representative_point,187.43,南京港,49.745,合肥港,6.057796873261686,5.298917781835598,6.50875547226958,9.359979841069189,12.39665277968648,13.618665273913273,14.753342669137364,14.081559305952332,13.291948977701866,13.897252284006512,9.57336162228095,12.384501247051087,,,,,,31.268062592500087,117.30395190633158,241.243,12.221,34.1054,226767.1214,15514.0,23350.4757,2405099.0,24344.0,34614.1845,3565261.0,35233.0,50915.6505,5244312.0,40007.0,61002.6602,6283274.0,40011.0,69747.5437,7183997.0,6.1089,3295.0,,,
CHN.1.4.5_1,Wuwei,Chaohu,Anhui,1,1,31.2276210790001,117.83416259682392,representative_point,150.845,南京港,56.348,芜湖港,0.1261833053637338,0.1246134524202654,0.1306594436858392,0.1235244240363674,0.197258799644547,0.3724045862454527,0.3748612377687613,0.4626778857777864,0.5007787002621441,0.4509863629701021,0.5429509852346039,0.7994731595689236,,,,,,31.2276210790001,117.83416259682392,199.392,,7.3545,37243.0411,29435.0,20775.61,2077561.0,36920.0,23421.22,2342122.0,43239.0,29813.23,2981323.0,46134.0,33409.64,3340964.0,47103.0,36842.62,3684262.0,0.3431,86.0,,,
CHN.1.5.1_1,Dongzhi,Chizhou,Anhui,1,3,30.03140258850007,117.01938561148998,representative_point,302.362,南京港,53.879,安庆港,0.0895717419279478,0.0681671348302278,0.042978704335889,0.019726585748928,0.0430135410716795,0.0504553103646967,0.0583854814225163,0.0981656974007587,0.0572484241422103,0.1141659045386245,0.0890009520617553,0.0685736817074464,,,,,,30.03140258850007,117.01938561148998,301.994,3.8094,4.737,34361.9487,1832.0,2450.2871,247479.0,1891.0,2987.6634,301754.0,2048.0,4516.4653,456163.0,2128.0,5354.4356,540798.0,2214.0,6008.0198,606810.0,58.1289,10639.0,,,
CHN.1.5.2_1,Guichi,Chizhou,Anhui,1,2,30.530093193000027,117.46393737708198,representative_point,232.465,南京港,39.756,安庆港,0.0864149533194544,0.060197195699352,0.0191199315330441,0.0281524944611166,0.0537554611795164,0.070315741688595,0.0498196328348166,0.068697375503667,0.0769566380017213,0.0629719004850988,0.1555344539708425,0.1594499072622905,,,,,,30.530093193000027,117.46393737708198,260.53,,7.9622,4331.4566,0.0,2836.2745,289300.0,0.0,3677.6373,375119.0,0.0,4723.951,481843.0,0.0,5423.8529,553233.0,0.0,6493.2353,662310.0,44.5733,12357.0,,,
CHN.1.5.3_1,Qingyang,Chizhou,Anhui,1,1,30.58638763450014,117.87669654707476,representative_point,205.178,南京港,79.695,安庆港,0.2530832731100362,0.4347030441953252,0.5499705596504914,0.6144984158814432,0.9683448209620824,1.1418156693952033,1.0821619077987468,1.1335575054335487,1.283384690856219,1.342872474705095,1.5002496763845503,1.700518070742556,,,,,,30.58638763450014,117.87669654707476,222.379,,5.5916,37094.8163,9588.0,7333.9798,726064.0,10711.0,8888.404,879952.0,13699.0,16279.4141,1611662.0,14979.0,21102.3636,2089134.0,15604.0,24377.1515,2413338.0,17.4995,6723.0,,,
CHN.1.5.4_1,Shitai,Chizhou,Anhui,0,0,30.195497513000163,117.560536172023,representative_point,257.939,南京港,60.639,安庆港,0.0091218443110622,0.0064488821934713,0.0091945148992361,0.010191165349655,0.0270366589951276,0.0378711696845415,0.1162605358788688,0.1483149218781546,0.1142027017902269,0.1160562270926579,0.2227072074918893,0.2475193878606635,,,,,,30.195497513000163,117.560536172023,249.067,,21.4317,4093.4542,19636.0,1220.4141,120821.0,20672.0,1390.5253,137662.0,24261.0,1956.4646,193690.0,26076.0,2457.202,243263.0,28862.0,3746.8889,370942.0,58.2297,3267.0,,,
CHN.1.6.1_1,Chuxian,Chuzhou,Anhui,1,1,32.34322166500013,118.17064689388228,representative_point,77.074,南京港,76.121,马鞍山港,0.169238947897286,0.3343763235999286,0.2236327769076844,0.1674693433989298,0.202941081433866,0.1730603422069605,0.2191719314765183,0.151444473849315,0.2439588410623489,0.2249831037695071,0.2232478835752124,0.25357165765549,,,,,,32.34322166500013,118.17064689388228,135.768,,4.4117,8377.814,7.0,4312.5922,444197.0,7.0,4647.699,478713.0,10.0,5755.2427,592790.0,11.0,6595.9223,679380.0,13.0,8494.1553,874898.0,9.8917,5236.0,,,
CHN.1.6.2_1,Dingyuan,Chuzhou,Anhui,1,1,32.454957962000094,117.70628742803356,representative_point,122.449,南京港,63.465,蚌埠港,0.0943307407393734,0.1246460995458541,0.1143415823238009,0.1270366800950562,0.2133546853509355,0.4123786366531189,0.5724795892251298,1.741297766076124,2.668857858510092,2.7696901330814714,2.709983765947691,2.0257000524763096,,,,,,32.454957962000094,117.70628742803356,179.707,7.2169,6.5334,23866.4908,13670.0,10495.7596,1091559.0,13670.0,11286.4808,1173794.0,14691.0,14506.75,1508702.0,15137.0,16640.9904,1730663.0,15263.0,18422.0673,1915895.0,0.2019,53.0,,,
CHN.1.6.3_1,Fengyang,Chuzhou,Anhui,1,1,32.83439064050009,117.61960581025647,representative_point,145.726,南京港,26.914,蚌埠港,0.1948652647869923,0.2452639459388589,0.2843746475911842,0.4132869077702404,0.5485819217592919,0.6450491606350656,0.7505230101604009,0.8274412672491498,1.1229495718027362,1.4288891064194778,1.5332475497584022,1.5645749977890038,,,,,,32.83439064050009,117.61960581025647,194.541,7.9328,6.799,56757.7301,10385.0,12600.7228,1272673.0,21461.0,17984.703,1816455.0,32653.0,23691.0,2392791.0,40217.0,26455.9307,2672049.0,46799.0,27672.5644,2794929.0,0.2263,220.0,,,
CHN.1.6.4_1,Jiashan,Chuzhou,Anhui,1,1,32.83193779100014,118.09743180189824,representative_point,108.84,南京港,69.615,蚌埠港,0.0288330276555497,0.0670117994799338,0.1211560847165044,0.1845195173220719,0.3426798869566851,0.9100479478596648,1.6000672294381428,2.690123759669999,3.5548944672744454,3.633374134462693,4.0530517908330665,3.711898336970816,,,,,,32.83193779100014,118.09743180189824,151.799,,5.5194,25240.0771,121.0,6050.9109,611142.0,155.0,7109.7723,718087.0,209.0,9701.3663,979838.0,233.0,11569.1089,1168480.0,247.0,14381.802,1452562.0,0.1924,232.0,,,
CHN.1.6.5_1,Lai'an,Chuzhou,Anhui,1,1,32.470888138000106,118.50197022756646,representative_point,54.146,南京港,83.631,马鞍山港,0.1970730783683096,0.2090056035866594,0.1881011554536289,0.2805965433984551,0.504351795881937,0.5804386433388475,0.7868011067639838,0.9548865189802536,1.2600052677087643,1.4264752077829848,1.766182567877498,1.9703264236164864,,,,,,32.470888138000106,118.50197022756646,105.294,4.793,5.2034,43744.6189,2492.0,13233.6869,1310135.0,2492.0,15464.0505,1530941.0,2591.0,22008.1111,2178803.0,2636.0,25885.7475,2562689.0,2656.0,28376.9596,2809319.0,0.2674,284.0,,,
CHN.1.6.6_1,Quanjiao,Chuzhou,Anhui,1,1,32.046264648500056,118.09992125244328,representative_point,83.202,南京港,52.615,马鞍山港,0.2031806942089505,0.1306744123391589,0.1223528704506391,0.0864388757372813,0.2152225810684429,0.2185922209764226,0.1773858477572575,0.1892079476996744,0.1567158520755487,0.2706575150922995,0.2577642575091071,0.2883925720969052,,,,,,32.046264648500056,118.09992125244328,143.108,,3.5902,12174.4601,11570.0,7332.5196,747917.0,11576.0,7789.9216,794572.0,12425.0,8974.7745,915427.0,13018.0,9742.451,993730.0,14281.0,10738.6471,1095342.0,0.5162,1289.0,,,
CHN.1.6.7_1,Tianchang,Chuzhou,Anhui,1,1,32.70795059350007,118.9477058240134,representative_point,58.208,南京港,117.745,马鞍山港,3.45697101455774,4.014107268295015,3.642591732855369,3.5955410259688763,3.963590298059914,4.08570408417013,3.6113969183969568,3.6552867785623886,3.6620515407378784,3.561677831797621,4.30473499884239,4.631629795056114,,,,,,32.70795059350007,118.9477058240134,73.762,5.174,11.329,74885.0018,6081.0,14684.1275,1497781.0,8524.0,20690.1667,2110397.0,10959.0,43986.6863,4486642.0,12038.0,57489.3627,5863915.0,13190.0,62393.0392,6364090.0,0.2229,139.0,,,
CHN.1.7.1_1,Funan,Fuyang,Anhui,1,1,32.659084320500114,115.69968356881476,representative_point,311.774,南京港,159.427,蚌埠港,0.1678451648154729,0.2051367399346279,0.2559529526496022,0.2996005080049853,0.5827582844972066,0.7094229372622534,0.93113644328351,1.1245587328081583,1.2325865798204323,1.6485373957020837,2.363561479784233,2.7023041477463563,,,,,,32.659084320500114,115.69968356881476,369.248,9.6765,11.3713,60393.078,1.0,5440.0291,560323.0,1.0,14185.9903,1461157.0,3038.0,27873.1748,2870937.0,6531.0,39186.0097,4036159.0,11073.0,63766.1845,6567917.0,0.725,699.0,,,
CHN.1.7.2_1,Fuyang,Fuyang,Anhui,1,3,32.95964813300009,115.82430457917816,representative_point,307.367,南京港,144.218,蚌埠港,6.720988099366954,6.573752970696126,5.876908949687663,6.433969837911732,6.996660966286107,7.701408331793345,9.725135704936314,11.267399188665696,11.486237302396512,11.603410099216696,12.715741278208998,12.61982770406516,,,,,,32.95964813300009,115.82430457917816,367.692,10.3361,17.9028,193225.1981,2153.0,23226.4706,2369100.0,4471.0,59411.1078,6059933.0,54804.0,123483.1961,12595286.0,94365.0,159015.9118,16219623.0,136719.0,177388.8333,18093661.0,0.7719,1096.0,,,
CHN.1.7.3_1,Jieshou,Fuyang,Anhui,1,1,33.26630211000017,115.38848901173812,representative_point,356.258,南京港,187.944,蚌埠港,6.872534702285746,7.9527377579539476,8.896607811199921,8.453427094884963,11.104030350804273,11.660014734659187,11.547174492716364,11.19241482903367,11.460119498800394,11.353595509401996,11.269461487529504,11.427348191919975,,,,,,33.26630211000017,115.38848901173812,386.545,22.7103,18.0494,157029.7929,29220.0,32331.9412,3297858.0,130874.0,68783.2353,7015890.0,164811.0,96801.8039,9873784.0,178918.0,113815.5294,11609184.0,182138.0,130178.3333,13278190.0,0.4669,998.0,,,
CHN.1.7.4_1,Linquan,Fuyang,Anhui,1,1,32.87543487550005,115.29327610408376,representative_point,353.516,南京港,194.132,蚌埠港,0.1830429505972688,0.2332398999289625,0.2371187936837077,1.2813729096327149,1.101961204006662,1.0490457502106978,0.9218591888264712,1.5540018948751273,1.151721790831954,1.2055096545612276,1.3234502184241188,1.0427350479366977,,,,,,32.87543487550005,115.29327610408376,414.85,14.4595,10.3181,85010.5721,4223.0,5996.8529,611679.0,13014.0,13782.7255,1405838.0,29741.0,29305.9608,2989208.0,41922.0,41075.6078,4189712.0,56254.0,59038.5294,6021930.0,1.535,392.0,,,
CHN.1.7.5_1,Taihe,Fuyang,Anhui,1,1,33.33406639150007,115.6717660763116,representative_point,334.071,南京港,163.777,蚌埠港,0.0327389930328105,0.0168704338585542,0.0441560802175782,0.0385312346589063,0.1049564803539589,0.1854698141773169,0.1727308267050575,0.2042038207031183,0.3478714478408693,0.4865188523803655,0.5583189393049977,0.6348276365405063,,,,,,33.33406639150007,115.6717660763116,359.533,,7.0501,53770.955,709.0,3447.835,355127.0,3020.0,10625.3301,1094409.0,6017.0,19667.6214,2025765.0,8522.0,26389.5922,2718128.0,15278.0,37920.0194,3905762.0,0.3656,377.0,,,
CHN.1.7.6_1,Yaohai,Fuyang,Anhui,1,1,32.66306877150009,116.2298083740292,representative_point,262.855,南京港,111.13,蚌埠港,4.400690202966579,4.31201820024252,4.899742383424352,6.011647907511695,8.041815958758587,10.986924568905687,11.905840684189853,10.981360882796196,11.250417292784878,10.443649533414566,11.024448003785626,11.348239022430423,,,,,,32.66306877150009,116.2298083740292,319.721,12.1685,15.3297,144022.6829,23532.0,23937.9126,2465605.0,29318.0,37713.1068,3884450.0,157571.0,66819.8544,6882445.0,248213.0,85978.1845,8855753.0,299640.0,103342.767,10644305.0,1.1807,997.0,,,
CHN.1.8.1_1,Changfeng,Hefei,Anhui,1,3,32.272449493500034,117.23230982938264,representative_point,163.778,南京港,61.956,合肥港,0.1260536050734304,0.0721226384554243,0.0649719422925141,0.1176752600133889,0.138253452882472,0.1383756301458171,0.2581304871486628,0.334759907218284,0.3523807335302608,0.3995234559143706,0.4187262011360437,0.4552333032111843,,,,,,32.272449493500034,117.23230982938264,223.881,,6.6655,11724.6952,14312.0,4249.6364,420714.0,17083.0,5840.7172,578231.0,17421.0,7776.6364,769887.0,18331.0,9299.6869,920669.0,22192.0,12486.2424,1236138.0,0.0834,104.0,,,
CHN.1.8.2_1,Feidong,Hefei,Anhui,1,1,31.92221164800003,117.52848796840658,representative_point,138.873,南京港,31.421,合肥港,1.1146108958273335,1.014634894371117,1.0037984160466182,1.067173725899036,1.2553492366007293,1.746745417503744,2.708539153299949,3.9891243485088648,3.230264464526001,3.725732287292442,4.220450803268211,4.002474989975955,,,,,,31.92221164800003,117.52848796840658,198.536,,6.28,32900.9303,12647.0,19989.2427,2058892.0,14202.0,24017.068,2473758.0,17859.0,31246.301,3218369.0,20027.0,35552.2913,3661886.0,23359.0,40051.5049,4125305.0,0.2638,643.0,,,
CHN.1.8.3_1,Feixi,Hefei,Anhui,1,3,31.75776577100009,117.020415392444,representative_point,189.921,南京港,26.882,合肥港,0.865179953242118,0.9721362984463,1.1512164214234926,1.224001707902383,1.7163095888344095,1.5827379009225342,1.9029590200303388,1.8264476429435552,1.8645764529828373,3.003347449758229,4.101152233977111,3.763522656933106,,,,,,31.75776577100009,117.020415392444,249.182,23.1182,11.2037,23987.2148,56239.0,4854.3627,495145.0,68861.0,6188.8333,631261.0,82661.0,9550.9118,974193.0,88285.0,12080.9216,1232254.0,88923.0,16066.8137,1638815.0,1.6909,5895.0,,,
CHN.1.8.4_1,Hefei,Hefei,Anhui,1,5,31.797755242000108,117.29768746836984,representative_point,163.416,南京港,8.99,合肥港,25.58036084604696,26.23184618041918,25.49644832008528,25.297259448215065,28.6730892241141,32.02544869525487,34.851931738429585,37.35447338775929,38.33020123193012,43.24523834930938,43.4392714602369,44.21810632662744,,,,,,31.797755242000108,117.29768746836984,222.571,85.2166,77.6447,665647.6545,16572.0,79876.98,7987698.0,84827.0,115027.89,11502789.0,146010.0,169607.05,16960705.0,173962.0,199363.39,19936339.0,177849.0,217715.97,21771597.0,0.0528,389.0,,,
